date,adj_close,adj_factor,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
2018-08-15,9.41,1,9.89,7.61,8.04,221458829.0,9.41,0.0,9.89,7.61,8.04,1.0,221458829.0
2018-06-30,8.03,1,9.22,7.75,8.19,460428246.0,8.03,0.0,9.22,7.75,8.19,1.0,460428246.0
2018-03-31,8.85,1,11.26,8.54,9.78,479029388.0,8.85,0.0,11.26,8.54,9.78,1.0,479029388.0
2017-12-31,9.73,1,9.93,7.89,8.56,532660146.0,9.73,0.0,9.93,7.89,8.56,1.0,532660146.0
2017-09-30,8.56,1,9.85,8.35,8.97,388864575.0,8.56,0.0,9.85,8.35,8.97,1.0,388864575.0
2017-06-30,8.97,1,9.13,7.41688918558078,7.89452603471295,505989123.5,8.97,0.078,10.1,8.23,8.76,0.909090909090909,466387060.0
2017-03-31,7.75033377837116,1,7.93958611481976,6.66889185580774,6.75,541441247.6,8.6,0.0,8.81,7.4,7.49,1.0,492219316.0
2016-12-31,6.75,1,7.9305740987984,6.36698931909212,6.84913217623498,666939303.8,7.49,0.0,8.8,7.065,7.6,1.0,606308458.0
2016-09-30,6.73197596795728,1,7.60614152202937,6.36248331108144,6.45260347129506,619148220.9,7.47,0.0,8.44,7.06,7.16,1.0,562862019.0
2016-06-30,6.47062750333778,1,6.99003489583785,5.56025503078011,6.25749336003666,766486711.1,7.18,0.148536,7.92,6.3,7.09,1.0,696806101.0
2016-03-31,6.31927397148978,1,6.77918649475002,4.54528784262184,6.72526084675308,996486294.1,7.16,0.0,7.6811,5.15,7.62,1.0,905896631.0
2015-12-31,6.91060268111242,1,8.1815181167193,6.34575137639825,7.33424115964805,572649238.7,7.83,0.0,9.27,7.19,8.31,1.0,520590217.0
2015-09-30,7.39602177110116,1,9.37300133760075,6.8929510778401,9.19648530487758,520100189.4,8.38,0.0,10.62,7.81,10.42,1.0,472818354.0
2015-06-30,9.19648530487758,1,9.46870387106771,8.04225491613346,9.01577850539389,566817343.4,10.42,0.314,11.08,9.26,10.55,1.0,515288494.0
2015-03-31,8.85340903468064,1,11.3145883802289,8.42612095385628,10.1352732771537,608012937.4,10.36,0.0,13.24,9.86,11.86,1.0,552739034.0
2014-12-31,9.87035466704261,1,10.5283783115121,8.06719896596383,8.35262740395449,441375515.9,11.55,0.0,61.6,10.42,48.87,0.2,134980897.0
2014-09-30,8.39193790739034,1,9.46357641409782,8.00054202535523,8.46372230496883,371524461.0,49.1,0.7678,55.37,46.81,49.52,1.0,67549902.0
