year,period,nopat,normalizednopat,netnonopex,investedcapital,netnonopobligations,ebit,depreciationandamortization,ebitda,capex,debt,ltdebtandcapleases,netdebt,totalcapital,bookvaluepershare,tangbookvaluepershare,investedcapitalincreasedecrease,freecashflow,marketcap,enterprisevalue,pricetobook,pricetotangiblebook,pricetorevenue,pricetoearnings,dividendyield,earningsyield,evtoinvestedcapital,evtorevenue,evtoebitda,evtoebit,evtonopat,evtoocf,evtofcff,revenuegrowth,ebitdagrowth,ebitgrowth,nopatgrowth,netincomegrowth,epsgrowth,ocfgrowth,fcffgrowth,investedcapitalgrowth,revenueqoqgrowth,ebitdaqoqgrowth,ebitqoqgrowth,nopatqoqgrowth,netincomeqoqgrowth,epsqoqgrowth,ocfqoqgrowth,fcffqoqgrowth,investedcapitalqoqgrowth,nopatmargin,normalizednopatmargin,ebitdamargin,ebitmargin,pretaxincomemargin,profitmargin,sgaextorevenue,opextorevenue,taxburdenpct,interestburdenpct,efftaxrate,investedcapitalturnover,assetturnover,faturnover,finleverage,leverageratio,compoundleveragefactor,ltdebttoequity,debttoequity,roic,nnep,roicnnepspread,rnnoa,roe,croic,oroa,roa,noncontrollinginterestsharingratio,roce,divpayoutratio,augmentedpayoutratio,ocftocapex,stdebttocap,ltdebttocap,debttototalcapital,preferredtocap,noncontrolinttocap,commontocap,debttoebitda,netdebttoebitda,ltdebttoebitda,debttonopat,netdebttonopat,ltdebttonopat,ebittointerestex,nopattointerestex,ebitlesscapextointerestex,nopatlesscapextointex,ocftointerestex,ocflesscapextointerestex,fcfftointerestex
2012,Q1,28100000.0,30261538.5,0.0,3761700000.0,2405100000.0,32500000.0,32500000.0,65000000.0,13000000.0,2405100000.0,675000000.0,1425500000.0,3761700000.0,11.6546,-3.7577,726200000.0,-698100000.0,4160136000.0,5585636000.0,3.0666,,1.863,26.4977,0.056143,0.037739,1.4849,2.5014,16.1809,25.764,35.5773,23.0051,,0.22448,0.310484,0.382979,0.848684,0.848684,0.714286,-4.904762,,0.239236,-0.119251,-0.214976,-0.314346,-0.306173,-0.306173,-0.333333,-1.504065,-0.157711,0.059485,0.052406,0.056437,0.121223,0.060612,0.060612,0.052406,0.642298,0.939388,0.864615,1.0,0.135385,0.657,0.5385,25.5054,1.7149,3.3126,3.3126,0.4976,1.7729,0.034432,0.0,0.034432,0.059047,0.093479,-0.167481,0.032638,0.028219,0.0,0.093479,0.954777,0.961783,-3.815385,0.459925,0.17944,0.639365,0.0,0.0,0.360635,6.9673,4.1295,1.9554,15.3191,9.0796,4.2994,3.066,2.6509,1.8396,1.4245,-4.6792,-5.9057,-65.8585
2011,Q4,40500000.0,40329113.9,0.0,3550500000.0,2306900000.0,47400000.0,35400000.0,82800000.0,10600000.0,2306900000.0,675000000.0,1323200000.0,3550500000.0,11.1334,-4.2363,643500000.0,-603000000.0,3735248000.0,5058448000.0,3.0036,,1.7498,25.9212,0.060213,0.038578,1.4247,2.3696,15.3379,24.3429,35.1037,17.8114,,0.351687,0.659319,0.837209,-0.119565,-0.259598,-0.307692,4.754386,,0.221362,0.1019,-0.187439,-0.332394,-0.132762,-0.132762,-0.121951,0.101904,0.040115,0.015967,0.066524,0.066244,0.136005,0.077858,0.077858,0.066524,0.59297,0.922142,0.85443,1.0,0.14557,0.6612,0.5284,25.55,1.7475,3.4376,3.4376,0.5428,1.855,0.043983,0.0,0.043983,0.076861,0.120844,-0.154673,0.041142,0.035153,0.0,0.120844,1.011797,1.020125,9.283019,0.459625,0.190114,0.649739,0.0,0.0,0.350261,6.9948,4.0121,2.0467,16.009,9.1825,4.6842,,,,,,,
2011,Q3,46700000.0,43871690.1,0.0,3494700000.0,2275400000.0,71000000.0,30900000.0,101900000.0,13000000.0,2275400000.0,675000000.0,1315600000.0,3494700000.0,10.8286,-3.8153,674900000.0,-628200000.0,2961380000.0,4276980000.0,2.4288,,1.4984,18.7074,0.061758,0.053455,1.2238,2.1641,14.6673,22.9698,28.5894,21.1,,0.215354,0.093348,0.008523,0.010823,0.010823,-0.068182,-0.272801,,0.239343,0.031746,0.067016,0.07739,0.119904,0.119904,0.108108,-0.147087,0.277183,-0.090064,0.084525,0.079406,0.184434,0.128507,0.128507,0.084525,0.624796,0.871493,0.657746,1.0,0.342254,0.626,0.5128,23.7679,1.8307,3.4554,3.4554,0.5536,1.8662,0.052909,0.0,0.052909,0.096862,0.149771,,0.065898,0.043344,0.0,0.149771,0.899558,0.90777,6.869231,0.457951,0.19315,0.6511,0.0,0.0,0.3489,7.8032,4.5117,2.3148,15.2099,8.7941,4.512,6.8932,4.534,5.6311,3.2718,8.6699,7.4078,-60.9903
2011,Q2,41700000.0,40118057.7,0.0,3840600000.0,2637800000.0,65900000.0,29600000.0,95500000.0,14000000.0,2637800000.0,675000000.0,1641700000.0,3840600000.0,10.836,-3.8964,910800000.0,-869100000.0,3167940000.0,4809640000.0,2.6338,,1.6865,20.0757,0.05719,0.049812,1.2523,2.5605,16.9115,25.914,32.2578,20.3626,,0.187888,0.056416,0.031299,-0.004773,-0.052273,-0.119048,0.216028,,0.310874,0.222882,0.925403,1.804255,1.743421,1.743421,1.642857,13.464286,,0.265228,0.077871,0.074917,0.178338,0.123063,0.123063,0.077871,0.606536,0.876937,0.632777,1.0,0.367223,0.5549,0.4617,22.5363,2.1226,3.7532,3.7532,0.5612,2.193,0.04321,0.0,0.04321,0.091716,0.134926,,0.056812,0.03595,0.0,0.134926,0.882129,0.892269,7.478571,0.511066,0.175754,0.68682,0.0,0.0,0.31318,9.275,5.7725,2.3734,17.6915,11.0107,4.5272,6.217,3.934,4.8962,2.6132,9.8774,8.5566,-81.9906
2011,Q1,15200000.0,15717446.8,0.0,3035500000.0,1888400000.0,23500000.0,26100000.0,49600000.0,8300000.0,1888400000.0,675000000.0,975100000.0,3035500000.0,10.495,-2.4547,,,3323813000.0,4298913000.0,2.8976,,1.853,20.7609,0.053888,0.048168,1.4162,2.3967,15.3752,23.4146,28.7938,19.756,,-0.07577,-0.247344,-0.452214,-0.479452,-0.479452,-0.5,-3.4,,,-0.027753,-0.006012,-0.089147,-0.669565,-0.722121,-0.730769,-1.491228,,0.044204,0.034711,0.035893,0.113268,0.053665,0.053665,0.034711,0.673898,0.946335,0.646809,1.0,0.353191,0.5909,0.486,22.5907,1.6462,3.2178,3.2178,0.5884,1.6462,0.020511,0.0,0.020511,0.033766,0.054277,,0.026079,0.016868,0.0,0.054277,0.845721,0.851343,-1.012048,0.399736,0.222369,0.622105,0.0,0.0,0.377895,6.7539,3.4875,2.4142,12.6484,6.5311,4.5211,2.4737,1.6,1.6,0.7263,-0.8842,-1.7579,
2010,Q4,46000000.0,18270000.0,-8700000.0,2907000000.0,1800300000.0,25800000.0,24100000.0,49900000.0,7000000.0,1800300000.0,550000000.0,950800000.0,2907000000.0,10.5601,-2.4857,,,3047584000.0,3998384000.0,2.7538,,1.6657,17.5048,0.056523,0.057127,1.3754,2.1854,13.2091,19.6965,24.4849,17.4222,,,,,,,,0.075472,,,-0.009239,-0.464592,-0.633523,-0.004329,0.183983,0.181818,-0.860749,,0.030924,0.102131,0.040564,0.11079,0.057282,0.057282,0.121448,0.663854,0.942718,2.120155,1.0,-0.782946,0.6294,0.5345,23.3815,1.6267,3.4238,3.4238,0.497,1.6267,0.064279,-0.004833,0.069112,0.112426,0.176705,-0.046199,0.030616,0.064911,0.0,0.176705,0.766801,0.771396,2.442857,0.4301,0.189198,0.619298,0.0,0.0,0.380702,5.9475,3.1411,1.817,11.0245,5.8224,3.368,2.9655,5.2874,2.1609,4.4828,1.9655,1.1609,
2010,Q3,46200000.0,43640625.0,0.0,2819800000.0,1808400000.0,70400000.0,22800000.0,93200000.0,5100000.0,1808400000.0,550000000.0,946700000.0,2819800000.0,9.5867,-2.3564,,,2782035000.0,3728735000.0,2.7507,,,,0.063013,,1.3223,,,,,16.3326,,0.050612,0.083721,0.115689,0.110577,0.110577,0.073171,0.040678,,,0.008429,0.030973,0.101721,0.102625,0.05,0.047619,0.426249,,-0.037545,0.101628,0.095998,0.205015,0.154861,0.154861,0.101628,0.617026,0.845139,0.65625,1.0,0.34375,,,,1.788,3.4217,3.4217,0.5438,1.788,,0.0,,,,,,,,,,,24.078431,0.446273,0.195049,0.641322,0.0,0.0,0.358678,,,,,,,8.186,5.3721,7.593,4.7791,14.2791,13.686,
2010,Q2,41900000.0,41309859.2,-2100000.0,2929800000.0,1964400000.0,63900000.0,26500000.0,90400000.0,7000000.0,1964400000.0,550000000.0,1168400000.0,2929800000.0,9.2471,-2.3563,,,2545272000.0,3713672000.0,2.6365,,,,0.068991,,1.2676,,,,,16.616,,0.009404,,-0.137652,-0.043379,0.004566,-0.045455,,,,-0.048544,0.371775,0.48951,0.434932,0.506849,0.5,23.6,,,0.092946,0.091637,0.200532,0.141748,0.141748,0.097604,0.611801,0.858252,0.688576,1.0,0.344288,,,,2.0348,3.6832,3.6832,0.5697,2.0348,,-0.001069,,,,,,,,,,,12.3,0.482763,0.187726,0.670489,0.0,0.0,0.329511,,,,,,,7.3448,4.8161,6.5402,4.0115,9.8966,9.092,
2010,Q1,29200000.0,30493240.1,0.0,,,42900000.0,23000000.0,65900000.0,6000000.0,0.0,,,,,,,,2560565000.0,,,,,,0.069377,,,,,,,,,,,,,,,,,,,,,,,,-0.779874,,,0.061629,0.064359,0.139088,0.090545,0.090545,0.061629,0.553398,0.909455,0.680653,1.0,0.319347,,,,,,,,,,,,,,,,,,,,,0.583333,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.9884,3.3953,4.2907,2.6977,0.407,-0.2907,
2009,Q3,41600000.0,42391125.2,0.0,,,63100000.0,22900000.0,86000000.0,4100000.0,0.0,,,,,,,,2473555000.0,,,,,,0.071335,,,,,,,,,,,,,,,,,,-0.031124,,-0.148448,-0.050228,-0.050228,-0.068182,,,,0.096141,0.097969,0.198752,0.145829,0.145829,0.096141,0.608274,0.854171,0.659271,1.0,0.340729,,,,,,,,,,,,,,,,,,,,,28.780488,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.2794,6.1176,8.6765,5.5147,17.3529,16.75,
2009,Q2,43800000.0,44627530.4,0.0,,,74100000.0,,,,0.0,,,,,,,,2123330000.0,,,,,,0.08251,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098074,0.099927,,0.16592,0.16592,0.098074,0.605464,0.83408,0.591093,1.0,0.408907,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.5857,6.2571,,,,,
