date,adj_close,adj_factor,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
2007-12-31,40.336583511899,1,47.0797018195759,34.1081404696205,38.1208628778111,168248100.0,46.24,0.0,53.97,39.1,43.7,1.0,168248100.0
2007-09-30,38.3389456173867,1,39.2374465044381,24.3380337366346,33.3055959879824,200204400.0,43.95,0.0,44.98,27.9,38.18,1.0,200204400.0
2007-06-30,32.5990079117575,1,33.6021885138052,20.4910542105214,20.4997775201044,270158800.0,37.37,0.0,38.52,23.49,23.5,1.0,270158800.0
2007-03-31,20.4038211146911,1,20.8836031417574,14.0706983574163,14.7423931953091,181940000.0,23.39,0.0,23.94,16.13,16.9,1.0,181940000.0
2006-12-31,14.7423931953091,1,15.1000488882131,10.1364857354729,10.5813745242071,141433500.0,16.9,0.0,17.31,11.62,12.13,1.0,141433500.0
2006-09-30,10.5900978337901,1,12.5005026324722,10.0928691875578,12.1079537012361,134529900.0,12.14,0.0,14.33,11.57,13.88,1.0,134529900.0
2006-06-30,12.064337153321,1,13.9136787849219,9.69159694673871,13.1198576128668,164164200.0,13.83,0.0,15.95,11.11,15.04,1.0,164164200.0
2006-03-31,13.0849643745347,1,13.4775133057708,6.61226866393154,7.05715745266572,223503500.0,15.0,0.0,15.45,7.58,8.09,1.0,223503500.0
2005-12-31,6.9350311185034,1,7.85097862472083,5.47823841813853,7.43225976473572,151635500.0,7.95,0.0,9.0,6.28,8.52,1.0,151635500.0
2005-09-30,7.47587631265084,1,8.54012008177966,5.51313165647063,5.63525799063295,220399100.0,8.57,0.0,9.79,6.32,6.46,1.0,220399100.0
2005-06-30,5.59164144271784,1,10.0318060204766,5.43462187022342,9.81372328090104,239477600.0,6.41,0.0,11.5,6.23,11.25,1.0,239477600.0
2005-03-31,9.6479803988236,1,15.9025933698512,9.1594750621743,12.7360319912138,203996300.0,11.06,0.0,18.23,10.5,14.6,1.0,203996300.0
2004-12-31,12.6226289666345,1,13.957295332837,7.14439054849595,7.24034695390921,141797600.0,14.47,0.0,16.0,8.19,8.3,1.0,141797600.0
2004-09-30,7.11822061974689,1,7.28396350182433,4.3703781010946,4.63207738858529,83333500.0,8.16,0.0,8.35,5.01,5.31,1.0,83333500.0
2004-06-30,4.5971841502532,1,5.9929136835369,3.18400799780345,5.12058272523459,67471200.0,5.27,0.0,6.87,3.65,5.87,1.0,67471200.0
2004-03-31,5.12058272523459,1,5.58291813313481,3.57655692903949,5.20781582106482,89448600.0,5.87,0.0,6.4,4.1,5.97,1.0,89448600.0
2003-12-31,4.4488878873418,1,5.01590301023831,1.57019572494417,1.73593860702161,97342400.0,5.1,0.0,5.75,1.8,1.99,1.0,97342400.0
2003-09-30,1.74466191660463,1,3.17528468822042,1.51785586744603,3.12294483072229,71660300.0,2.0,0.0,3.64,1.74,3.58,1.0,71660300.0
2003-06-30,3.15783806905438,1,3.5416636907074,2.39891013533136,2.88741547198066,61739400.0,3.62,0.0,4.06,2.75,3.31,1.0,61739400.0
