date,adj_close,adj_factor,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
2010-09-30,14.2236688930652,1,14.6605513281703,11.7684850570593,12.4729627384838,20284600.0,19.0,0.18,19.77,15.87,16.82,1.0,20284600.0
2010-06-30,12.4729627384838,1,14.5308196342023,11.9035300235738,13.1878196377079,22692400.0,16.82,0.18,19.8,16.22,17.97,1.0,22692400.0
2010-03-31,13.1070928619623,1,13.3690258738115,10.8114730979519,12.4172093577956,17125800.0,17.86,0.18,18.4,14.88,17.09,1.0,17125800.0
2009-12-31,12.2573623093044,1,12.7173033549337,9.56853067575849,10.7762791006476,22683200.0,16.87,0.18,17.69,13.31,14.99,1.0,22683200.0
2009-09-30,10.8337909304042,1,11.7348395506694,8.20891507541828,9.38161722904946,23313100.0,15.07,0.18,16.511,11.55,13.2,1.0,23313100.0
2009-06-30,9.27500794235572,1,10.8249100219997,7.27021709495677,7.43160921199461,31666200.0,13.05,0.18,15.44,10.3698,10.6,1.0,31666200.0
2009-03-31,7.4386201640814,1,10.0990138135246,5.8435410085064,9.91339545207792,22517300.0,10.61,0.21,14.69,8.5,14.42,1.0,22517300.0
2008-12-31,9.8102741401631,1,17.0673788272238,6.11530339271119,16.9050256398067,29249500.0,14.27,0.21,25.23,9.04,24.99,1.0,29249500.0
2008-09-30,17.1012024079357,1,17.5361923724966,14.3429148019885,15.3693254496518,22081600.0,25.28,0.21,26.14,21.38,22.91,1.0,22081600.0
2008-06-30,15.5303310414421,1,17.8038969356245,15.1211084956417,16.341291511488,17684000.0,23.15,0.21,26.78,22.54,24.58,1.0,17684000.0
2008-03-31,16.0554186331341,1,17.1959496383825,13.9531718606576,17.0245833330556,17083200.0,24.15,0.21,26.09,21.17,25.83,1.0,17083200.0
2007-12-31,16.879581074702,1,18.802076180724,15.5797893318206,17.544282118979,15226800.0,25.61,0.43025,29.0,24.03,27.06,1.0,15226800.0
2007-09-30,17.5896664407946,1,17.9733586093624,9.0349428884872,16.7249405749133,17702100.0,27.13,0.2,27.93,14.04,25.99,1.0,17702100.0
2007-06-30,16.6991999968834,1,18.360080150716,16.364572482495,16.6486013749275,15494300.0,25.95,0.2,28.75,25.43,26.07,1.0,15494300.0
2007-03-31,16.6486013749275,1,17.8339729881364,15.2862625612597,15.8439703163969,18423300.0,26.07,0.2,28.14,24.12,25.0,1.0,18423300.0
2006-12-31,15.85664549265,1,17.0570915707481,14.9697512089758,16.0637187479769,12520200.0,25.02,0.2,27.13,23.81,25.55,1.0,12520200.0
2006-09-30,16.032282899155,1,16.6674597100921,14.170462000715,14.7447714738717,6824800.0,25.5,0.185,26.7,22.7,23.62,1.0,6824800.0
2006-06-30,14.7634989566921,1,14.9445312906219,12.0808853840893,14.5824393926891,8395200.0,23.65,0.185,23.94,19.5101,23.55,1.0,8395200.0
2006-03-31,14.5824393926891,1,14.8719119562555,12.1567590918751,12.3471883651688,5927700.0,23.55,0.185,24.21,19.79,20.1,1.0,5927700.0
2005-12-31,12.3164739662505,1,12.6539395754217,10.0488957378649,10.9497052891696,7680000.0,20.05,0.185,20.79,16.51,17.99,1.0,7680000.0
2005-09-30,10.9497052891696,1,12.1331730356696,10.4756357357148,11.1205684306063,5985200.0,17.99,0.1725,20.13,17.38,18.45,1.0,5985200.0
2005-06-30,11.2411165978758,1,11.2591988229662,9.10651685540499,9.66186509642313,10521800.0,18.65,0.1725,18.68,15.25,16.18,1.0,10521800.0
2005-03-31,9.60215023179753,1,9.89930631511913,9.19052543336835,9.63351348446258,5517000.0,16.08,0.1725,16.76,15.4,16.31,1.0,5517000.0
2004-12-31,9.62760697711466,1,9.76578623971587,8.59108663817015,8.64952940441621,5753900.0,16.3,0.1725,16.71,14.7,14.8,1.0,5753900.0
2004-09-30,8.62030802129318,1,8.73870214560604,7.53077307918298,7.94690175278327,6076500.0,14.75,0.16,15.12,13.03,13.75,1.0,6076500.0
2004-06-30,7.94112218787215,1,8.17072629717176,6.50229827005696,8.11358835103769,8675700.0,13.74,0.16,14.3,11.38,14.2,1.0,8675700.0
2004-03-31,8.06216419951703,1,8.47432433703099,6.98284325371354,7.11843244310603,5032800.0,14.11,0.16,15.0,12.36,12.6,1.0,5032800.0
2003-12-31,7.06193694752583,1,7.12973154222207,6.03028297060308,6.06375355138349,3469900.0,12.5,0.16,12.68,10.81,10.87,1.0,3469900.0
2003-09-30,6.12511628281423,1,6.33143028900244,4.98806594942279,5.04862745653499,5654700.0,10.98,0.145,11.5,9.06,9.17,1.0,5654700.0
2003-06-30,5.03761627342368,1,5.09267218898023,4.34660382064098,4.34660382064098,4461200.0,9.15,0.145,9.25,8.02,8.02,1.0,4461200.0
2003-03-31,4.34660382064098,1,4.38454175922513,3.93979274214097,3.99303318460233,2814500.0,8.02,0.145,8.15,7.4,7.5,1.0,2814500.0
2002-12-31,3.95044083063324,1,4.07601775769973,3.54231581766716,3.87195525121669,806100.0,7.42,0.13,7.79,6.77,7.4,1.0,806100.0
2002-09-30,3.87195525121669,1,4.19105380844775,3.53282695264246,4.19105380844775,1514800.0,7.4,0.13,8.15,6.87,8.15,1.0,1514800.0
2002-06-30,4.19105380844775,1,4.44817367399669,3.25896841128261,3.46107497942417,1714200.0,8.15,0.13,8.65,6.45,6.85,1.0,1714200.0
2002-03-31,3.51160162145956,1,3.76504977747579,3.05569257302383,3.15490337084928,769400.0,6.95,0.13,7.59,6.16,6.36,1.0,769400.0
2001-12-31,3.149942830958,1,3.3483644266089,2.94144159945498,3.14110899279546,717900.0,6.35,0.12,6.75,6.04,6.45,1.0,717900.0
2001-09-30,3.16058873848722,1,3.41271091966682,2.82456312530445,3.28383931850458,615300.0,6.49,0.12,7.15,5.8,6.88,1.0,615300.0
2001-06-30,3.33156954115726,1,3.4461220755237,2.83760312128811,2.94547894242799,1265100.0,6.98,0.12,7.22,6.05,6.28,1.0,1265100.0
2001-03-31,2.95485944861406,1,3.21983612657124,2.61634684113388,2.64486538968352,328600.0,6.3,0.12,7.0,5.688,5.75,1.0,328600.0
2000-12-31,2.58736831599474,1,2.78752655870118,2.52987124230597,2.61859920583872,818300.0,5.625,0.12,6.188,5.5,5.813,1.0,818300.0
2000-09-30,2.61859920583872,1,2.75968587349325,2.51241801922826,2.51241801922826,559800.0,5.813,0.12,6.25,5.69,5.69,1.0,559800.0
2000-06-30,2.51153491974874,1,2.64861421891547,2.24343029677281,2.2702407590704,396600.0,5.688,0.12,6.125,5.188,5.25,1.0,396600.0
2000-03-31,2.2702407590704,1,2.37741059143689,1.90192847314952,1.90192847314952,820900.0,5.25,0.12,5.625,4.5,4.5,1.0,820900.0
1999-12-31,1.95475981962589,1,2.18721774412194,1.80106862987644,2.10982325214097,976700.0,4.625,0.12,5.313,4.375,5.125,1.0,976700.0
1999-09-30,2.16128235585172,1,2.28738100805558,2.01070763717966,2.18684562619659,485500.0,5.25,0.12,5.688,5.0,5.438,1.0,485500.0
1999-06-30,2.16151070996813,1,2.26348787145434,1.91904406492868,2.01745658107887,502700.0,5.375,0.12,5.75,4.875,5.125,1.0,502700.0
1999-03-31,2.06666283915396,1,2.16362121421709,1.92321885708185,2.06746027136299,2048100.0,5.25,0.12,5.625,5.0,5.375,1.0,2048100.0
1998-12-31,2.01937979993595,1,2.45210404277936,1.82705791422776,2.25978215707118,2024300.0,5.25,0.0,6.375,4.75,5.875,1.0,2024300.0
1998-09-30,2.30786262849823,1,3.030992918761,1.9712993285089,2.8617496593378,2201900.0,6.0,0.0,7.88,5.125,7.44,1.0,2201900.0
1998-06-30,2.8617496593378,1,3.46179394274734,2.8617496593378,3.43871531646236,2029300.0,7.44,0.0,9.0,7.44,8.94,1.0,2029300.0
1998-03-31,3.43871531646236,1,3.58103351188641,3.34255437360826,3.41563669017737,1114000.0,8.94,0.0,9.31,8.69,8.88,1.0,1114000.0
1997-12-31,3.46179394274734,1,3.55311794890508,3.36563299989324,3.53053457211119,2024700.0,9.0,0.2,9.44,8.75,9.38,1.0,2024700.0
1997-09-30,3.55311794890508,1,3.59828470249286,3.36492314228934,3.57570132569897,1633600.0,9.44,0.0,9.56,8.94,9.5,1.0,1633600.0
1997-06-30,3.62086807928674,1,4.00724090200221,3.27061573619298,4.00724090200221,2027200.0,9.62,0.2,10.88,8.88,10.88,1.0,2027200.0
1997-03-31,4.00724090200221,1,4.19052828700893,3.60920393740684,3.6555672290929,2154500.0,10.88,0.36,11.75,10.12,10.25,1.0,2154500.0
1996-12-31,3.60920393740684,1,3.8760726981428,3.47724687645422,3.74859297384832,2582500.0,10.12,0.36,11.25,9.75,10.88,1.0,2582500.0
1996-09-30,3.74859297384832,1,3.92005004878683,3.29617825378841,3.46298889416232,1458300.0,10.88,0.36,11.75,9.88,10.38,1.0,1458300.0
1996-06-30,3.46298889416232,1,3.62979953453623,3.14615806147837,3.51078971373176,1903100.0,10.38,0.36,11.0,9.75,10.88,1.0,1903100.0
1996-03-31,3.51078971373176,1,3.99794967768831,3.38817022005363,3.60599382693456,1606500.0,10.88,0.36,12.75,10.5,11.5,1.0,1606500.0
1995-12-31,3.5683660652622,1,3.86686936038706,3.01649222740091,3.7152274246856,2263500.0,11.38,0.36,12.75,9.62,12.25,1.0,2263500.0
1995-09-30,3.7152274246856,1,4.28236826420904,3.52415858570177,3.79795522708076,2090400.0,12.25,0.36,14.12,11.62,12.88,1.0,2090400.0
1995-06-30,3.83333990310946,1,4.20193027840845,3.47840815275627,3.65921649733024,1755700.0,13.0,0.36,14.25,12.12,12.75,1.0,1755700.0
1995-03-31,3.65921649733024,1,3.80451211066811,3.45813949559994,3.63132580313403,852200.0,12.75,0.36,13.62,12.38,13.0,1.0,852200.0
1994-12-31,3.63132580313403,1,3.70115899165584,3.3519930490468,3.53160976277337,1767800.0,13.0,0.36,13.25,12.0,13.0,1.0,1767800.0
1994-09-30,3.53160976277337,1,3.97000041011665,3.39577861805132,3.83766706311276,1462100.0,13.0,0.36,15.0,12.5,14.5,1.0,1462100.0
1994-06-30,3.80590705983183,1,4.10108700957137,3.67357371282794,4.00295016677307,1598100.0,14.38,0.36,15.88,13.88,15.5,1.0,1598100.0
1994-03-31,4.03394074870937,1,4.06751387914037,3.52942597057551,3.71850236185634,2570600.0,15.62,0.36,15.75,14.0,14.75,1.0,2570600.0
1993-12-31,3.65547689809607,1,4.78214948531088,3.55967819318045,4.688381848344,3785000.0,14.5,0.36,19.38,14.12,19.0,1.0,3785000.0
1993-09-30,4.71799268107038,1,4.96474962045691,4.41201407623109,4.90780418215901,3654300.0,19.12,0.11,20.12,17.88,20.0,1.0,3654300.0
1993-06-30,4.93725100725196,1,5.00105246162003,4.78510907760503,4.969151734436,6376700.0,20.12,0.0,20.38,19.5,20.25,1.0,6376700.0
