date,adj_close,adj_factor,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
2010-12-31,32.9128314231857,1,35.6140841169956,28.4351285414655,34.9846496234064,84143800.0,38.52,0.16,41.87,33.43,41.13,1.0,84143800.0
2010-09-30,34.6188971474019,1,35.0782142102913,28.7490183688501,29.4264621006639,83722400.0,40.7,0.16,41.24,33.95,34.75,1.0,83722400.0
2010-06-30,29.3841218674256,1,32.1870453078053,27.4957474649945,29.1615211119182,104150100.0,34.7,0.16,38.01,32.47,34.6,1.0,104150100.0
2010-03-31,28.976101035484,1,29.1615211119182,24.3898000244866,24.9098026384887,88061600.0,34.38,0.15,34.6,29.08,29.7,1.0,88061600.0
2009-12-31,24.7252855819073,1,27.8537553947832,24.2723800793894,26.6267544828764,80113100.0,29.48,0.15,33.37,28.94,31.9,1.0,80113100.0
2009-09-30,26.7603056025397,1,27.1192242366349,17.979713606867,20.0309788543941,73595700.0,32.06,0.15,32.49,21.65,24.12,1.0,73595700.0
2009-06-30,20.0060647015901,1,24.4154948170761,17.2228220196131,17.9651850376999,117267600.0,24.09,0.15,29.6,20.88,21.78,1.0,117267600.0
2009-03-31,17.9651850376999,1,25.7697456041055,13.4780130172643,24.5894519123144,130111600.0,21.78,0.14,31.44,16.34,30.0,1.0,130111600.0
2008-12-31,24.5894519123144,1,46.0106231015349,10.2619979314059,46.0106231015349,158025900.0,30.0,0.14,56.75,12.52,56.75,1.0,158025900.0
2008-09-30,44.5917933142629,1,57.6738798706591,31.2304705175528,53.1770803743631,111353600.0,55.0,0.14,71.31,38.52,65.75,1.0,111353600.0
2008-06-30,53.346923520806,1,57.318018040017,48.7399477952587,49.9021522136255,60219800.0,65.96,0.14,70.87,60.39,61.83,1.0,60219800.0
2008-03-31,49.1192784040312,1,55.7179586813182,46.6092396949195,53.9619206601345,84788300.0,60.86,0.12,69.17,57.75,66.99,1.0,84788300.0
2007-12-31,53.8894236776086,1,56.2012718981577,42.9611667328549,43.009410603414,85095800.0,66.9,0.12,69.77,53.43,53.49,1.0,85095800.0
2007-09-30,43.0174512485071,1,48.1335358065084,36.3167527660106,47.339332465701,100868500.0,53.5,0.12,60.0,45.27,59.01,1.0,100868500.0
2007-06-30,47.2671321619912,1,72.821546338883,42.9756003459899,43.1036945348006,63342300.0,58.92,0.12,90.96,53.68,53.84,1.0,63342300.0
2007-03-31,42.9355709119865,1,46.0611044390564,41.4981463136745,44.3110381878154,43658600.0,53.63,0.1,57.64,51.93,55.45,1.0,43658600.0
2006-12-31,44.1512147858756,1,45.3738638107152,41.6383118426719,42.6752812946925,32163600.0,55.25,0.1,56.78,52.2,53.5,1.0,32163600.0
2006-09-30,42.6034911018603,1,43.1538825802404,37.1849330739756,38.6099176640509,33492100.0,53.41,0.1,54.1,46.71,48.5,1.0,33492100.0
2006-06-30,38.530309586393,1,41.0576292390844,35.919164639216,39.3257091202531,48459600.0,48.4,0.1,51.68,45.12,49.5,1.0,48459600.0
2006-03-31,39.1270944277265,1,39.579935926687,33.8790492380659,34.6165847200743,43940000.0,49.25,0.08,49.82,42.72,43.65,1.0,43940000.0
2005-12-31,34.4896968952127,1,35.4334250926213,28.331998631304,30.0577252872482,37398200.0,43.49,0.08,44.68,35.79,37.97,1.0,37398200.0
2005-09-30,30.1289708831358,1,30.7780974234451,28.1215665736836,28.5165323963477,34430300.0,38.06,0.08,38.96,35.6,36.1,1.0,34430300.0
2005-06-30,28.5165323963477,1,28.7614112063994,25.1357095815959,26.6369958883192,56249500.0,36.1,0.08,36.41,31.895,33.8,1.0,56249500.0
2005-03-31,26.5581882081762,1,27.590568818049,23.357791431863,24.0656032934346,76001900.0,33.7,0.07,35.01,29.7,30.6,1.0,76001900.0
2004-12-31,24.0262804122362,1,24.6082590539728,19.5519084038622,20.3600330289015,30431300.0,30.55,0.07,31.29,24.92,25.95,1.0,30431300.0
2004-09-30,20.3992623796315,1,21.2073870046708,18.6695922359618,20.6414016422746,24078400.0,26.0,0.07,27.03,23.86,26.38,1.0,24078400.0
2004-06-30,20.6414016422746,1,20.8057190928007,18.3209572167078,19.7020515213745,38936600.0,26.38,0.07,26.59,23.48,25.25,1.0,38936600.0
2004-03-31,19.6240235945572,1,20.4355140334573,18.0166483021203,18.5316326191146,72953300.0,25.15,0.0,26.19,23.09,23.75,1.0,72953300.0
