year,period,nopat,normalizednopat,netnonopex,investedcapital,netnonopobligations,ebit,depreciationandamortization,ebitda,capex,debt,ltdebtandcapleases,netdebt,totalcapital,bookvaluepershare,tangbookvaluepershare,investedcapitalincreasedecrease,freecashflow,marketcap,enterprisevalue,pricetobook,pricetotangiblebook,pricetorevenue,pricetoearnings,dividendyield,earningsyield,evtoinvestedcapital,evtorevenue,evtoebitda,evtoebit,evtonopat,evtoocf,evtofcff,revenuegrowth,ebitdagrowth,ebitgrowth,nopatgrowth,netincomegrowth,epsgrowth,ocfgrowth,fcffgrowth,investedcapitalgrowth,revenueqoqgrowth,ebitdaqoqgrowth,ebitqoqgrowth,nopatqoqgrowth,netincomeqoqgrowth,epsqoqgrowth,ocfqoqgrowth,fcffqoqgrowth,investedcapitalqoqgrowth,nopatmargin,normalizednopatmargin,ebitdamargin,ebitmargin,pretaxincomemargin,profitmargin,sgaextorevenue,opextorevenue,taxburdenpct,interestburdenpct,efftaxrate,investedcapitalturnover,assetturnover,faturnover,finleverage,leverageratio,compoundleveragefactor,ltdebttoequity,debttoequity,roic,nnep,roicnnepspread,rnnoa,roe,croic,oroa,roa,noncontrollinginterestsharingratio,roce,divpayoutratio,augmentedpayoutratio,ocftocapex,stdebttocap,ltdebttocap,debttototalcapital,preferredtocap,noncontrolinttocap,commontocap,debttoebitda,netdebttoebitda,ltdebttoebitda,debttonopat,netdebttonopat,ltdebttonopat,ebittointerestex,nopattointerestex,ebitlesscapextointerestex,nopatlesscapextointex,ocftointerestex,ocflesscapextointerestex,fcfftointerestex
2011,Q4,159152000.0,159152000.0,0.0,5846228000.0,972278000.0,248636000.0,0.0,248636000.0,9336000.0,972278000.0,972278000.0,-194435000.0,5846228000.0,49.8383,40.1964,93527000.0,65625000.0,4015475387.5,3821040387.5,0.8239,1.0215,0.489,7.4505,0.02391,0.13422,0.6536,0.4653,4.6881,5.4113,7.0897,4.4675,8.5783,-0.002451,3.037182,3.037182,1.860462,1.860462,2.05625,3.590972,,0.016258,0.024341,1.211612,1.211612,1.149628,1.149628,1.194805,-0.321917,-0.845949,-0.023467,0.075915,0.075915,0.118598,0.118598,0.118598,0.075915,0.0,0.881402,0.6401,1.0,0.3599,1.4161,0.3075,32.2008,0.2014,5.5329,5.5329,0.1995,0.1995,0.107501,0.0,0.107501,0.021651,0.129152,0.076805,0.036467,0.023343,0.0,0.129152,0.125029,1.115551,37.019387,0.0,0.166309,0.166309,0.0,0.0,0.833691,1.1929,-0.2386,1.1929,1.804,-0.3608,1.804,16.4922,10.5566,15.8729,9.9374,22.9247,22.3055,4.3529
2011,Q3,74037000.0,74037000.0,0.0,5986721000.0,972249000.0,112423000.0,0.0,112423000.0,22588000.0,972249000.0,972249000.0,-87274000.0,5986721000.0,52.0697,42.2527,-351957000.0,425994000.0,3447647829.6,3360373829.6,0.6875,0.8473,0.4195,17.6945,0.026919,0.056515,0.5613,0.4089,10.0177,10.0177,17.2466,5.7445,,-0.024858,-0.504159,-0.504159,-0.477398,-0.477398,-0.407692,2.463116,,-0.055525,-0.000574,-0.139457,-0.139457,-0.551334,-0.551334,-0.538922,3.775702,,0.023687,0.036175,0.036175,0.054931,0.054931,0.054931,0.036175,0.0,0.945069,0.658557,1.0,0.341443,1.3334,0.3065,31.5911,0.1873,5.1651,5.1651,0.1939,0.1939,0.048237,0.0,0.048237,0.009035,0.057272,,0.016837,0.011088,0.0,0.057272,0.347839,3.008083,22.56468,0.0,0.162401,0.162401,0.0,0.0,0.837599,2.8984,-0.2602,2.8984,4.9899,-0.4479,4.9899,7.4561,4.9103,5.958,3.4122,33.8036,32.3055,28.2527
2011,Q2,165016000.0,91449400.0,0.0,5848196000.0,972220000.0,130642000.0,0.0,130642000.0,-6179000.0,972220000.0,972220000.0,-162879000.0,5848196000.0,49.4069,39.3824,,,3579490434.8,3416611434.8,0.7341,0.921,0.4328,13.6374,0.026079,0.073328,0.5842,0.4131,7.5967,7.5967,13.0169,15.3585,,-0.036384,-0.484557,-0.484557,0.002071,0.002071,0.143836,-1.935002,,,0.012996,-0.390736,-0.390736,0.172397,0.172397,0.210145,-2.0,,-0.02399,0.080582,0.044657,0.063796,0.063796,0.063796,0.080582,0.0,0.936204,1.263116,1.0,-0.263116,1.4141,0.3088,32.5252,0.1994,5.4922,5.4922,0.1994,0.1994,0.113948,0.0,0.113948,0.02272,0.136668,,0.019701,0.024884,0.0,0.136668,0.130122,0.929174,,0.0,0.166243,0.166243,0.0,0.0,0.833757,2.1617,-0.3622,2.1617,3.704,-0.6205,3.704,8.6661,10.9463,9.076,11.3562,-12.1808,-11.7709,
2011,Q1,140751000.0,140751000.0,0.0,5991943000.0,1244550000.0,214426000.0,0.0,214426000.0,6179000.0,1244550000.0,1244550000.0,304116000.0,5991943000.0,46.5546,37.4559,,,3927050125.7,4231166125.7,0.8272,1.0281,0.4705,14.981,0.019261,0.066751,0.7061,0.5069,7.3898,7.3898,16.1412,7.023,,-0.060926,-0.136653,-0.136653,-0.104768,-0.104768,0.029851,0.506452,,,-0.038098,2.756885,2.756885,1.760977,1.760977,1.8625,1.439208,,0.041588,0.069626,0.069626,0.106071,0.106071,0.106071,0.069626,0.0,0.893929,0.656408,1.0,0.343592,1.3931,0.3127,32.171,0.2622,5.6236,5.6236,0.2622,0.2622,0.096992,0.0,0.096992,0.025427,0.122419,,0.033164,0.021769,0.0,0.122419,0.259988,2.540496,29.717754,0.0,0.207704,0.207704,0.0,0.0,0.792296,2.1736,0.5311,2.1736,4.7477,1.1602,4.7477,14.1713,9.3022,13.7629,8.8938,12.1357,11.7274,
2010,Q4,-184961000.0,136849300.0,0.0,5752701000.0,972164000.0,-122049000.0,0.0,-122049000.0,8849000.0,972164000.0,972164000.0,-178352000.0,5752701000.0,42.8851,34.5307,,,4293948203.3,4115596203.3,0.8982,1.1155,0.5065,15.4122,0.023562,0.064884,0.7154,0.4854,5.6947,6.7858,14.772,7.611,,,,,,,,0.323366,,,0.001333,-1.538296,-1.538296,-2.305576,-2.305576,-2.230769,-0.4885,,-0.092445,-0.088009,0.065117,-0.058074,-0.058074,-0.058074,-0.088009,0.0,1.058074,1.515465,1.0,-0.515465,1.4738,0.3245,31.2511,0.2034,5.4244,5.4244,0.2034,0.2034,-0.129707,0.0,-0.129707,-0.026377,-0.156084,0.061052,-0.018844,-0.028557,0.0,-0.156084,0.249879,2.125446,8.507289,0.0,0.168993,0.168993,0.0,0.0,0.831007,1.3452,-0.2468,1.3452,3.4894,-0.6402,3.4894,-8.0497,-12.199,-8.6333,-12.7826,4.9651,4.3815,
2010,Q3,141670000.0,141670000.0,0.0,6338678000.0,972137000.0,226732000.0,0.0,226732000.0,14196000.0,972137000.0,972137000.0,-196170000.0,6338678000.0,49.4228,40.8931,,,4419380277.4,4223210277.4,0.8235,0.9953,,,0.022114,,0.6663,,,,,8.0851,,-0.020033,0.0845,0.0845,-0.021143,-0.021143,0.065574,-0.619497,,,-0.012387,-0.105438,-0.105438,-0.139699,-0.139699,-0.109589,-0.250592,,,0.0675,0.0675,0.108029,0.108029,0.108029,0.0675,0.0,0.891971,0.624835,1.0,0.375165,,,,0.1811,5.0024,5.0024,0.1811,0.1811,,0.0,,,,,,,,,,,10.367498,0.0,0.153366,0.153366,0.0,0.0,0.846634,,,,,,,14.954,9.3438,14.0177,8.4075,9.707,8.7707,
2010,Q2,164675000.0,164675000.0,0.0,,,253456000.0,0.0,253456000.0,14631000.0,0.0,,,,,,,,3911214559.9,,,,,,0.025715,,,,,,,,,-0.05903,,-0.099681,-0.148183,-0.148183,-0.104294,,,,-0.012803,0.020494,0.020494,0.047398,0.047398,0.089552,0.611175,,,0.077489,0.077489,0.119266,0.119266,0.119266,0.077489,0.0,0.880734,0.649718,1.0,0.350282,,,,,,,,,,,,,,,,,,,,,13.422938,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16.7176,10.8618,15.7526,9.8967,12.9537,11.9887,
2010,Q1,157223000.0,157223000.0,0.0,,,248366000.0,0.0,248366000.0,13155000.0,0.0,,,,,,,,4029159733.7,,,,,,0.025391,,,,,,,,,,,,,,,,,,,,,,,,1.142759,,,0.073035,0.073035,0.115374,0.115374,0.115374,0.073035,0.0,0.884626,0.633029,1.0,0.366971,,,,,,,,,,,,,,,,,,,,,9.265906,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16.3819,10.3702,15.5142,9.5025,8.0399,7.1722,
2009,Q3,144730000.0,144730000.0,0.0,,,209066000.0,0.0,209066000.0,10277000.0,0.0,,,,,,,,3792436422.5,,,,,,0.021549,,,,,,,,,,,,,,,,,,-0.051689,,-0.257362,-0.251353,-0.251353,-0.251534,,,,0.067577,0.067577,0.097616,0.097616,0.097616,0.067577,0.0,0.902384,0.692269,1.0,0.307731,,,,,,,,,,,,,,,,,,,,,37.637054,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.7906,9.5468,13.1127,8.8689,25.5142,24.8363,
2009,Q2,193322000.0,193322000.0,0.0,5336584000.0,972007000.0,281518000.0,,,,972007000.0,972007000.0,162825000.0,5336584000.0,36.761,28.2593,,,2860164843.4,3022989843.4,0.6553,0.8525,,,0.035284,,0.5665,,,,,7.7173,,0.011183,,0.128718,0.017731,0.017731,0.025157,,,,,,,,,,,,,0.085599,0.085599,,0.124651,0.124651,0.085599,0.0,0.875349,0.686713,1.0,0.313287,,,,0.2227,5.6873,5.6873,0.2227,0.2227,,0.0,,,,,,,,,,,,0.0,0.18214,0.18214,0.0,0.0,0.81786,,,,,,,18.5698,12.7521,,,,,
2008,Q2,189954000.0,189954000.0,0.0,,,249414000.0,,,,0.0,,,,,,,,7891512642.7,,,,,,0.011104,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085049,0.085049,,0.111671,0.111671,0.085049,0.0,0.888329,0.761601,1.0,0.238399,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16.3154,12.4259,,,,,
