date,adj_close,adj_factor,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
2018-08-13,70.47,1,73.11,64.9968,65.03,24850202.0,70.47,0.0,73.11,64.9968,65.03,1.0,24850202.0
2018-06-30,65.28,1,70.5038716449243,64.54,68.2279502174239,60941580.0,65.28,0.41,70.94,64.54,68.65,1.0,60941580.0
2018-03-31,68.3074583895637,1,72.3226210826211,61.2910384848874,62.7828094086814,71429100.0,68.73,0.41,72.77,62.04,63.55,1.0,71429100.0
2017-12-31,62.5160689123738,1,66.4875385240638,59.780999401215,60.5765080181854,64874047.0,63.28,0.39,67.32,60.87,61.68,1.0,64874047.0
2017-09-30,60.4488337957087,1,60.7631088048821,54.8247516486121,56.1904927928836,45659945.0,61.55,0.39,61.87,56.2,57.6,1.0,45659945.0
2017-06-30,55.8490575068157,1,57.6635421699193,52.8033461352214,54.8379704817162,58375561.0,57.25,0.39,59.11,54.5,56.6,1.0,58375561.0
2017-03-31,54.7798383575306,1,56.019990340156,49.8508040513718,50.0432781982883,54834871.0,56.54,0.39,57.82,51.8,52.0,1.0,54834871.0
2016-12-31,50.004783368905,1,50.1972575158215,45.0454382710521,48.4458148665768,65862994.0,51.96,0.38,52.34,47.16,50.72,1.0,65862994.0
2016-09-30,48.5890891613321,1,48.9424990883951,44.6921703041928,44.9765319392142,68473952.0,50.87,0.38,51.24,47.15,47.45,1.0,68473952.0
2016-06-30,45.1187127567249,1,45.8390955654457,40.597570867682,41.6508319140523,104759601.0,47.6,0.38,48.64,43.17,44.29,1.0,104759601.0
2016-03-31,41.8295101272758,1,42.0081883404993,33.5045548129353,37.6378210748313,68054362.0,44.48,0.38,44.67,35.9634,40.4,1.0,68054362.0
2015-12-31,38.1409008614751,1,41.1444794651296,36.7341407173415,38.0498677406531,72672086.0,40.94,0.37,44.54,39.43,41.19,1.0,72672086.0
2015-09-30,38.1330065631017,1,44.2548338415479,36.6218480149716,43.8564716538382,62871277.0,41.28,0.37,48.325,39.99,47.89,1.0,62871277.0
2015-06-30,43.3161643187836,1,45.3308696359363,42.0777206432656,42.4866833708999,65573504.0,47.3,0.37,49.59,46.3,46.75,1.0,65573504.0
2015-03-31,42.4866833708999,1,43.9218076003125,39.8912085452232,42.6053255823191,51251179.0,46.75,0.37,48.71,44.24,47.25,1.0,51251179.0
2014-12-31,42.452036580224,1,44.3952001067827,38.8075625341228,40.5975792561764,45915685.0,47.08,0.36,49.235,43.36,45.36,1.0,45915685.0
2014-09-30,40.5975792561764,1,42.5872148073234,39.2743824563053,41.352674065255,43086781.0,45.36,0.36,47.95,44.22,46.56,1.0,43086781.0
2014-06-30,41.3882004175447,1,42.6326237854138,37.8692267505784,41.9231816738425,82258800.0,46.6,0.36,48.375,42.97,47.57,1.0,82258800.0
2014-03-31,41.9319946193279,1,43.5183248066921,38.4946278871604,40.8120009880458,38798800.0,47.58,0.36,49.46,44.02,46.67,1.0,38798800.0
2013-12-31,41.0393658960572,1,42.0851420343113,37.8150059483387,37.910476470586,43377500.0,46.93,0.35,48.49,43.57,43.68,1.0,43377500.0
2013-09-30,37.8844390554277,1,39.4941933477818,35.6799379053524,37.7729384622824,34430000.0,43.65,0.35,45.89,41.11,43.89,1.0,34430000.0
2013-06-30,37.6008129737325,1,39.1631733203979,34.5868792502577,35.2101431814522,38477200.0,43.69,0.35,45.87,40.51,41.24,1.0,38477200.0
2013-03-31,35.2699082159503,1,35.2699082159503,29.587784005819,29.7400802918084,46067300.0,41.31,0.35,41.31,34.97,35.15,1.0,46067300.0
2012-12-31,29.3170350529491,1,31.17843410393,28.9362943379757,30.0424929800235,33651000.0,34.65,0.34,36.99,34.2,35.84,1.0,33651000.0
2012-09-30,30.0257281959945,1,31.1892079043643,28.6150187535781,29.121552747765,28785200.0,35.82,0.34,37.56,34.46,35.07,1.0,28785200.0
2012-06-30,29.121552747765,1,31.4410227528028,27.7493336272776,29.4019606077466,48858700.0,35.07,0.34,38.24,33.75,35.76,1.0,48858700.0
2012-03-31,29.3855165581897,1,29.6239552767648,26.0721221356841,27.4649159142539,35577100.0,35.74,0.34,36.33,32.01,33.72,1.0,35577100.0
2011-12-31,27.2368561142541,1,27.4649159142539,20.3812064584628,21.1554826040949,53014700.0,33.44,0.33,33.99,25.27,26.23,1.0,53014700.0
2011-09-30,21.2119402397139,1,23.2010946206607,19.3461925278355,22.7152495221848,49395500.0,26.3,0.33,29.13,24.29,28.52,1.0,49395500.0
2011-06-30,22.7311788696758,1,24.5762692898015,21.8919298190064,24.0882075678388,38588100.0,28.54,0.33,31.22,27.68,30.6,1.0,38588100.0
2011-03-31,23.9386402659469,1,24.8574723144109,22.1162974225962,22.8093785742198,25996300.0,30.41,0.33,31.92,28.4,29.29,1.0,25996300.0
2010-12-31,22.6458425721513,1,22.9553164627852,19.9279878151763,20.3362535106554,25254100.0,29.08,0.32,29.8,25.87,26.4,1.0,25254100.0
2010-09-30,20.313144131666,1,20.53653479523,18.2333961296799,18.5377933939483,27174000.0,26.37,0.32,26.75,23.96,24.36,1.0,27174000.0
2010-06-30,18.5530132571617,1,20.2910790134138,17.0069302990205,18.4799123311053,39584300.0,24.38,0.32,27.0,22.63,24.59,1.0,39584300.0
2010-03-31,18.4498514733077,1,19.1734027592079,16.2499040412791,16.7693073667995,32689000.0,24.55,0.32,25.84,21.9,22.6,1.0,32689000.0
2009-12-31,16.7025269392326,1,18.0381354905706,16.0111320297641,17.8478752379317,30057200.0,22.51,0.32,24.65,21.88,24.39,1.0,30057200.0
2009-09-30,17.8332398338826,1,18.2942550614306,14.5942764174725,15.4829378032889,40871200.0,24.37,0.32,25.0,20.2,21.43,1.0,40871200.0
