date,adj_close,adj_factor,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
2018-08-13,36.68,1,36.99,27.69,29.27,24739362.0,36.68,0.0,36.99,27.69,29.27,1.0,24739362.0
2018-06-30,29.49,1,31.52,25.06,27.91,41661072.0,29.49,0.0,31.52,25.06,27.91,1.0,41661072.0
2018-03-31,27.97,1,32.62,24.41,31.25,51762289.0,27.97,0.0,32.62,24.41,31.25,1.0,51762289.0
2017-12-31,31.2,1,35.9116,27.66,35.07,47891623.0,31.2,0.0,35.9116,27.66,35.07,1.0,47891623.0
2017-09-30,35.01,1,36.25,20.77,20.91,49794707.0,35.01,0.0,36.25,20.77,20.91,1.0,49794707.0
2017-06-30,20.8,1,23.27,20.06,21.67,27691405.0,20.8,0.0,23.27,20.06,21.67,1.0,27691405.0
2017-03-31,21.7,1,22.99,17.69,18.26,27166365.0,21.7,0.0,22.99,17.69,18.26,1.0,27166365.0
2016-12-31,17.95,1,21.4,16.04,17.43,24350632.0,17.95,0.0,21.4,16.04,17.43,1.0,24350632.0
2016-09-30,17.58,1,19.16,16.8,18.28,18954016.0,17.58,0.0,19.16,16.8,18.28,1.0,18954016.0
2016-06-30,18.28,1,18.86,15.52,16.14,15872439.0,18.28,0.0,18.86,15.52,16.14,1.0,15872439.0
2016-03-31,16.38,1,17.2,13.98,15.37,18728192.0,16.38,0.0,17.2,13.98,15.37,1.0,18728192.0
2015-12-31,15.66,1,19.5,14.86,16.24,19229461.0,15.66,0.0,19.5,14.86,16.24,1.0,19229461.0
2015-09-30,16.18,1,24.35,15.81,20.74,24258278.0,16.18,0.0,24.35,15.81,20.74,1.0,24258278.0
2015-06-30,20.61,1,24.99,19.16,23.23,21828370.0,20.61,0.0,24.99,19.16,23.23,1.0,21828370.0
2015-03-31,23.19,1,23.39,16.71,18.4,25779901.0,23.19,0.0,23.39,16.71,18.4,1.0,25779901.0
2014-12-31,18.3,1,18.75,15.11,15.92,28013994.0,18.3,0.0,18.75,15.11,15.92,1.0,28013994.0
2014-09-30,15.97,1,19.32,15.88,19.21,31703034.0,15.97,0.0,19.32,15.88,19.21,1.0,31703034.0
2014-06-30,19.1,1,19.7676,16.32,18.27,39106600.0,19.1,0.0,19.7676,16.32,18.27,1.0,39106600.0
2014-03-31,18.27,1,19.69,16.25,18.0,29284900.0,18.27,0.0,19.69,16.25,18.0,1.0,29284900.0
2013-12-31,18.02,1,18.5,15.005,16.1,37355100.0,18.02,0.0,18.5,15.005,16.1,1.0,37355100.0
2013-09-30,16.03,1,17.76,14.81,16.3,34428000.0,16.03,0.0,17.76,14.81,16.3,1.0,34428000.0
2013-06-30,16.26,1,16.91,12.055,13.65,56998300.0,16.26,0.0,16.91,12.055,13.65,1.0,56998300.0
2013-03-31,13.3,1,13.81,9.25,9.43,59489400.0,13.3,0.0,13.81,9.25,9.43,1.0,59489400.0
2012-12-31,9.15,1,10.38,8.05,9.54,30170600.0,9.15,0.0,10.38,8.05,9.54,1.0,30170600.0
2012-09-30,9.49,1,10.28,6.24,6.5,36665100.0,9.49,0.0,10.28,6.24,6.5,1.0,36665100.0
2012-06-30,6.51,1,7.27,5.69,7.11,15543400.0,6.51,0.0,7.27,5.69,7.11,1.0,15543400.0
2012-03-31,7.1,1,7.18,5.28,5.47,23615200.0,7.1,0.0,7.18,5.28,5.47,1.0,23615200.0
2011-12-31,5.32,1,5.76,3.95,4.47,19928100.0,5.32,0.0,5.76,3.95,4.47,1.0,19928100.0
2011-09-30,4.49,1,6.58,3.74,6.42,30773200.0,4.49,0.0,6.58,3.74,6.42,1.0,30773200.0
2011-06-30,6.42,1,7.09,5.83,6.01,31009100.0,6.42,0.0,7.09,5.83,6.01,1.0,31009100.0
2011-03-31,5.98,1,6.02,4.96,5.23,31483500.0,5.98,0.0,6.02,4.96,5.23,1.0,31483500.0
2010-12-31,5.17,1,5.46,4.57,4.97,31741900.0,5.17,0.0,5.46,4.57,4.97,1.0,31741900.0
2010-09-30,4.92,1,5.72,4.2,4.38,32774400.0,4.92,0.0,5.72,4.2,4.38,1.0,32774400.0
2010-06-30,4.38,1,6.74,4.34,5.74,48566800.0,4.38,0.0,6.74,4.34,5.74,1.0,48566800.0
2010-03-31,5.76,1,7.35,3.45,7.06,90161100.0,5.76,0.0,7.35,3.45,7.06,1.0,90161100.0
2009-12-31,7.0,1,9.12,4.8,5.34,54170200.0,7.0,0.0,9.12,4.8,5.34,1.0,54170200.0
2009-09-30,5.36,1,5.64,1.83,1.94,34916000.0,5.36,0.0,5.64,1.83,1.94,1.0,34916000.0
2009-06-30,1.91,1,2.84,1.9,2.08,19409000.0,1.91,0.0,2.84,1.9,2.08,1.0,19409000.0
